1. YEAR,2. TRIFD,3. FRS ID,4. FACILITY NAME,5. STREET ADDRESS,6. CITY,7. COUNTY,8. ST,9. ZIP,10. BIA,11. TRIBE,12. LATITUDE,13. LONGITUDE,14. HORIZONTAL DATUM,15. PARENT CO NAME,16. PARENT CO DB NUM,17. STANDARD PARENT CO NAME,18. FOREIGN PARENT CO NAME,19. FOREIGN PARENT CO DB NUM,20. STANDARD FOREIGN PARENT CO NAME,21. FEDERAL FACILITY,22. INDUSTRY SECTOR CODE,23. INDUSTRY SECTOR,24. PRIMARY SIC,25. SIC 2,26. SIC 3,27. SIC 4,28. SIC 5,29. SIC 6,30. PRIMARY NAICS,31. NAICS 2,32. NAICS 3,33. NAICS 4,34. NAICS 5,35. NAICS 6,36. DOC_CTRL_NUM,37. CHEMICAL,38. ELEMENTAL METAL INCLUDED,39. TRI CHEMICAL/COMPOUND ID,40. CAS#,41. SRS ID,42. CLEAN AIR ACT CHEMICAL,43. CLASSIFICATION,44. METAL,45. METAL CATEGORY,46. CARCINOGEN,47. PBT,48. PFAS,49. FORM TYPE,50. UNIT OF MEASURE,51. 5.1 - FUGITIVE AIR,52. 5.2 - STACK AIR,53. 5.3 - WATER,54. 5.4 - UNDERGROUND,55. 5.4.1 - UNDERGROUND CL I,56. 5.4.2 - UNDERGROUND C II-V,57. 5.5.1 - LANDFILLS,58. 5.5.1A - RCRA C LANDFILL,59. 5.5.1B - OTHER LANDFILLS,60. 5.5.2 - LAND TREATMENT,61. 5.5.3 - SURFACE IMPNDMNT,62. 5.5.3A - RCRA SURFACE IM,63. 5.5.3B - OTHER SURFACE I,64. 5.5.4 - OTHER DISPOSAL,65. ON-SITE RELEASE TOTAL,66. 6.1 - POTW - TRNS RLSE,67. 6.1 - POTW - TRNS TRT,68. POTW - TOTAL TRANSFERS,69. 6.2 - M10,70. 6.2 - M41,71. 6.2 - M62,72. 6.2 - M40 METAL,73. 6.2 - M61 METAL,74. 6.2 - M71,75. 6.2 - M81,76. 6.2 - M82,77. 6.2 - M72,78. 6.2 - M63,79. 6.2 - M66,80. 6.2 - M67,81. 6.2 - M64,82. 6.2 - M65,83. 6.2 - M73,84. 6.2 - M79,85. 6.2 - M90,86. 6.2 - M94,87. 6.2 - M99,88. OFF-SITE RELEASE TOTAL,89. 6.2 - M20,90. 6.2 - M24,91. 6.2 - M26,92. 6.2 - M28,93. 6.2 - M93,94. OFF-SITE RECYCLED TOTAL,95. 6.2 - M56,96. 6.2 - M92,97. OFF-SITE ENERGY RECOVERY T,98. 6.2 - M40 NON-METAL,99. 6.2 - M50,100. 6.2 - M54,101. 6.2 - M61 NON-METAL,102. 6.2 - M69,103. 6.2 - M95,104. OFF-SITE TREATED TOTAL,105. 6.2 - UNCLASSIFIED,106. 6.2 - TOTAL TRANSFER,107. TOTAL RELEASES,108. 8.1 - RELEASES,109. 8.1A - ON-SITE CONTAINED,110. 8.1B - ON-SITE OTHER,111. 8.1C - OFF-SITE CONTAIN,112. 8.1D - OFF-SITE OTHER R,113. 8.2 - ENERGY RECOVER ON,114. 8.3 - ENERGY RECOVER OF,115. 8.4 - RECYCLING ON SITE,116. 8.5 - RECYCLING OFF SIT,117. 8.6 - TREATMENT ON SITE,118. 8.7 - TREATMENT OFF SITE,119. PRODUCTION WSTE (8.1-8.7),120. 8.8 - ONE-TIME RELEASE,121. PROD_RATIO_OR_ ACTIVITY,122. 8.9 - PRODUCTION RATIO
2023,27806TXSGLHIGHW,110000586376,PCS PHOSPHATE CO INC,1530 NC HWY 306 S,AURORA,BEAUFORT,NC,27806,,,35.377017,-76.748558,,NUTRIEN US TOPCO LLC,119290213,NUTRIEN US TOPCO LLC,NUTRIEN LTD,203378927,NUTRIEN LTD,NO,325,Chemicals,,,,,,,325312,325180,,,,,1323221992136,Chromium  and Chromium Compounds(except for chromite ore mined in the Transvaal Region),YES,N090,N090,649475,YES,TRI,YES,Metal complound categories,NO,NO,NO,R,Pounds,30.150,32.700,0.000,0.000,0.000,0.000,0.000,0.000,273112.000,0.240,0.000,0.000,1476.300,2.300,274653.690,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,274653.690,0.000,273112.000,1539.390,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,274651.390,2.300,PRODUCTION,1.080
2023,27962WYRHSTROWB,110013794000,DOMTAR PAPER CO LLC-PLYMOUTH MILL,TROWBRIDGE RD,PLYMOUTH,MARTIN,NC,27962,,,35.854016,-76.774766,,DOMTAR CORP,043875042,DOMTAR CORP,KARTA HALTEN B.V.,493624267,KARTA HALTEN BV,NO,322,Paper,,,,,,,322110,,,,,,1323222150361,Hydrogen sulfide,NO,0007783064,7783-06-4,154518,NO,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,52403.000,51948.000,437.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,104788.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,104788.000,0.000,0.000,104788.000,0.000,0.000,0.000,0.000,0.000,0.000,1034621.000,0.000,1139409.000,,PRODUCTION,0.860
2023,2737WCRSTR262WE,110069248870,CARAUSTAR INDUSTRIAL & CONSUMER PRODUCTS GROUP INC. DBA G,262 WELCOME CENTER COURT,WELCOME,DAVIDSON,NC,27374,,,35.932276,-80.235455,,GREIF INC,004282661,GREIF INC,NA,,NA,NO,322,Paper,,,,,,,322219,,,,,,1323221614579,Lead,NO,0007439921,7439-92-1,149583,NO,PBT,YES,Elemental metals,YES,YES,NO,R,Pounds,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,PRODUCTION,1.000
2023,28379PRDNC416SO,110000350156,PERDUE FOODS LLC - ROCKINGHAM PROCESSING PLANT,416 S LONG DR,ROCKINGHAM,RICHMOND,NC,28379,,,34.934881,-79.752816,,PERDUE FARMS INC,022666820,PERDUE FARMS INC,NA,,NA,NO,311,Food,,,,,,,311615,,,,,,1323221755150,Peracetic acid,NO,0000079210,79-21-0,7682,NO,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,168.000,1510.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1678.000,13.440,154.560,168.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,13.440,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,154.560,0.000,168.000,1691.440,0.000,0.000,1678.000,0.000,13.440,0.000,0.000,0.000,0.000,335477.000,154.560,337323.000,,PRODUCTION,0.870
2023,27604MLLNC8801N,110000347214,MALLINCKRODT PHARMACEUTICALS,8801 CAPITAL BLVD,RALEIGH,WAKE,NC,27616,,,35.898847,-78.558551,,MEH INC,117325411,MEH INC,MALLINCKRODT PLC,117710510,MALLINCKRODT PLC,NO,325,Chemicals,,,,,,,325411,325311,325199,,,,1323222329649,Nitrobenzene,NO,0000098953,98-95-3,18408,YES,TRI,NO,Non_Metal,YES,NO,NO,R,Pounds,4368.000,672.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,5042.000,0.110,1.220,1.330,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.110,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,159848.000,1944.000,792.000,0.000,0.000,162585.220,0.000,162585.330,5042.110,0.000,0.000,5042.000,0.000,0.110,72971.000,0.000,7027.000,0.000,49.000,2737.220,87826.330,159848.000,PRODUCTION,1.110
2023,27360STHRN3440D,110000346439,SOUTHERN RESIN,3440 DENTON RD,THOMASVILLE,DAVIDSON,NC,27360,,,35.825262,-80.095896,,NA,,NA,NA,,NA,NO,325,Chemicals,,,,,,,325211,,,,,,1323221774007,Formaldehyde,NO,0000050000,50-00-0,1008,YES,TRI,NO,Non_Metal,YES,NO,NO,R,Pounds,19.000,39.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,58.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,176.000,0.000,0.000,176.000,0.000,176.000,58.000,0.000,0.000,58.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,176.000,234.000,,PRODUCTION,0.880
2023,2733WSDNTC5618C,110005971779,STI POLYMER INC,5618 CLYDE RHYNE DRIVE,SANFORD,LEE,NC,27330,,,35.550584,-79.182786,,NA,,NA,NA,,NA,NO,325,Chemicals,,,,,,,325211,,,,,,1323221801347,Styrene,NO,0000100425,100-42-5,19414,YES,TRI,NO,Non_Metal,YES,NO,NO,R,Pounds,2.700,10.800,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,13.500,0.150,0.850,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.150,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.850,0.000,1.000,13.650,0.000,0.000,13.500,0.020,0.130,0.000,0.000,0.000,0.000,18.000,0.850,32.500,,PRODUCTION,1.040
2023,28302BRDNN1411I,110009846471,HEXION INC-FAYETTEVILLE FACILITY,1411 INDUSTRIAL DR,FAYETTEVILLE,CUMBERLAND,NC,28301,,,35.029753,-78.863153,,HEXION HOLDINGS CORP,117331984,HEXION HOLDINGS CORP,NA,,NA,NO,325,Chemicals,,,,,,,325211,325199,325520,,,,1323221836897,Sodium nitrite,NO,0007632000,7632-00-0,152058,NO,TRI,NO,Individually-listed compounds that contain metal,NO,NO,NO,R,Pounds,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,311.000,0.000,311.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4.440,0.000,0.000,0.000,0.000,0.000,0.000,315.440,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,315.440,315.440,0.000,0.000,0.000,10.660,304.780,0.000,0.000,0.000,0.000,96416.000,0.000,96731.440,,PRODUCTION,1.300
2023,27284HGHLN215DR,110000345966,TEX-TECH COATINGS LLC,215 DRUMMOND ST,KERNERSVILLE,FORSYTH,NC,27284,,,36.119625,-80.070230,,TEXTECH INDUSTRIES,608853636,TEXTECH INDUSTRIES,NA,,NA,NO,313,Textiles,,,,,,,313320,,,,,,1323222070777,"N,N-Dimethylformamide",NO,0000068122,68-12-2,4416,YES,TRI,NO,Non_Metal,YES,NO,NO,R,Pounds,0.000,1809.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1809.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7371.000,0.000,0.000,0.000,0.000,7371.000,0.000,7371.000,1809.000,0.000,0.000,1809.000,0.000,0.000,0.000,0.000,0.000,0.000,30941.000,7371.000,40121.000,,PRODUCTION,0.620
2023,2732WCLNHR28WAT,110058305490,CLEAN HARBORS REIDSVILLE LLC,208 WATLINGTON INDUSTRIAL DRIVE,REIDSVILLE,ROCKINGHAM,NC,27320,,,36.319461,-79.648984,,CLEAN HARBORS INC,157793639,CLEAN HARBORS INC,NA,,NA,NO,562,Hazardous Waste,,,,,,,562211,,,,,,1323222137325,Mercury  And Mercury Compounds,YES,N458,N458,650028,YES,PBT,YES,Metal complound categories,NO,YES,NO,R,Pounds,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4453.570,0.000,0.000,4387.360,0.000,0.000,8840.930,0.000,8036.420,41.057,0.000,0.000,8077.477,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,16918.407,8840.930,0.000,0.000,0.000,4453.570,4387.360,0.000,0.000,0.000,8077.477,0.000,0.000,16918.407,,PRODUCTION,2.300
2023,27320BHMFLROUTE,110009856165,DYSTAR LP,209 WATLINGTON IND US TRIAL DR,REIDSVILLE,ROCKINGHAM,NC,27320,,,36.319459,-79.649126,,DYSTAR LP,NA,DYSTAR LP,DYSTAR GLOBAL HOLDING SINGAPORE PTE LTD,NA,DYSTAR GLOBAL HOLDING SINGAPORE PTE LTD,NO,325,Chemicals,,,,,,,325613,,,,,,1323221636689,Aniline,NO,0000062533,62-53-3,3632,YES,TRI,NO,Non_Metal,YES,NO,NO,A,Pounds,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000
2023,28214TRNSM7401O,110000492672,BLANCHARD TERMINAL CO - CHARLOTTE EAST NC TERMINAL,7401 OLD MT HOLLY RD,CHARLOTTE,MECKLENBURG,NC,28214,,,35.278525,-80.929834,,MARATHON PETROLEUM CORP,968393996,MARATHON PETROLEUM CORP,NA,,NA,NO,4247,Petroleum Bulk Terminals,,,,,,,424710,,,,,,1323221794439,Xylene (mixed isomers),NO,0001330207,1330-20-7,84970,YES,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,17.000,110.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,127.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4.000,0.000,0.000,0.000,0.000,0.000,4.000,0.000,0.000,0.000,0.000,0.000,0.000,360.000,0.000,360.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,364.000,131.000,0.000,0.000,127.000,4.000,0.000,0.000,360.000,0.000,0.000,5500.000,0.000,5991.000,,PRODUCTION,1.200
2023,28134RTLND9635I,110000348801,MEXICHEM SPECIALTY COMPOUNDS,9635 INDUSTRIAL DR,PINEVILLE,MECKLENBURG,NC,28134,,,35.102936,-80.886558,,MEXICHEM SPECIALTY COMPOUNDS INC,097434484,MEXICHEM SPECIALTY COMPOUNDS INC,ORBIA ADVANCE CORP SAB DE CV,810995415,ORBIA ADVANCE CORP SAB DE CV,NO,325,Chemicals,,,,,,,325991,,,,,,1323221946256,Antimony compounds,NO,N010,N010,649921,YES,TRI,YES,Metal complound categories,NO,NO,NO,A,Pounds,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000
2023,27108WNSBROLDRO,110009716469,OWENS-BROCKWAY GLASS CONTAINER INC - PLANT #06,9698 OLD US HWY 52,LEXINGTON,DAVIDSON,NC,27295,,,35.949746,-80.219400,,O-I GLASS INC.,117372674,O-I GLASS INC,NA,,NA,NO,327,Nonmetallic Mineral Product,,,,,,,327213,,,,,,1323222008841,Lead  And Lead Compounds,YES,N420,N420,650002,YES,PBT,YES,Metal complound categories,NO,YES,NO,R,Pounds,0.340,327.330,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,327.670,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,327.670,0.000,0.000,327.670,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,328.670,,PRODUCTION,1.070
2023,28110MDLVLAIRPO,110000348525,CIRCOR PUMPS N.A. LLC,1710 AIRPORT RD,MONROE,UNION,NC,28110,,,35.025572,-80.620560,,CIRCOR INTERNATIONAL INC,104624221,CIRCOR INTERNATIONAL INC,NA,,NA,NO,333,Machinery,,,,,,,333996,,,,,,1323222326439,Copper,NO,0007440508,7440-50-8,150086,NO,TRI,YES,Elemental metals,NO,NO,NO,R,Pounds,0.000,0.000,0.990,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.990,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,67969.850,0.000,0.000,0.000,67969.850,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,67969.850,0.990,0.000,0.000,0.990,0.000,0.000,0.000,0.000,0.000,67969.850,0.000,0.000,67970.840,,ACTIVITY,1.500
2023,28052FRSTN37SDA,110069533464,FIRESTONE FIBERS & TEXTILES CO,317 S DALTON ST,GASTONIA,GASTON,NC,28052,,,35.259929,-81.199005,,BRIDGESTONE AMERICAS INC,101479322,BRIDGESTONE AMERICAS INC,NA,,BRIDGESTONE CORP,NO,314,Textile Product,,,,,,,314994,,,,,,1323221669258,Methanol,NO,0000067561,67-56-1,4283,YES,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,250.000,3869.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4119.000,8.000,0.000,8.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,8.000,0.000,0.000,0.000,0.000,0.000,0.000,1230.000,0.000,1230.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1238.000,4127.000,0.000,0.000,4119.000,0.000,8.000,0.000,1230.000,0.000,0.000,4600.000,0.000,9957.000,,PRODUCTION,0.920
2023,27405GRNTR108BU,110001490823,ADAMS AN OLDCASTLE CO-GREENSBORO,108 BUCHANAN CHURCH RD,GREENSBORO,GUILFORD,NC,27405,,,36.085281,-79.713114,,CRH AMERICAS INC,037176591,CRH AMERICAS INC,CRH PUBLIC LTD CO,219509155,CRH PUBLIC LTD CO,NO,327,Nonmetallic Mineral Product,,,,,,,327331,,,,,,1323222083331,Lead,NO,0007439921,7439-92-1,149583,NO,PBT,YES,Elemental metals,YES,YES,NO,R,Pounds,0.002,0.210,0.268,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.089,0.000,0.569,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.569,0.000,0.000,0.569,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.569,,PRODUCTION,2.510
2023,27709SCMMT2601W,110000347401,SCM METAL PRODUCTS INC,2601 WECK DR,RESEARCH TRIANGLE PARK,DURHAM,NC,27709,,,35.931350,-78.849701,,NA,,KYMERA INTERNATIONAL LLC,NA,,NA,NO,331,Primary Metals,,,,,,,331420,,,,,,1323222255857,Antimony,NO,0007440360,7440-36-0,149963,YES,TRI,YES,Elemental metals,NO,NO,NO,R,Pounds,0.000,17.250,6.510,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,23.760,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,23.760,0.000,0.000,23.760,0.000,0.000,0.000,0.000,57496.000,0.000,0.000,0.000,57519.760,,PRODUCTION,1.310
2023,27021CRSTB3BIGA,110031002313,CRES TOBACCO CO INC,3000 BIG OAKS DR,KING,FORSYTH,NC,27021,,,36.256228,-80.372492,,PYXUS INTERNATIONAL INC,007940091,PYXUS INTERNATIONAL INC,NA,,NA,NO,3122,Tobacco,,,,,,,312230,,,,,,1323221633910,Ammonia,NO,0007664417,7664-41-7,152389,NO,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,321.000,1284.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1605.000,54.800,82.200,137.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2570.000,0.000,0.000,0.000,0.000,2624.800,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,82.200,0.000,2707.000,4229.800,0.000,0.000,1605.000,0.000,2624.800,0.000,0.000,0.000,0.000,0.000,82.200,4312.000,,PRODUCTION,0.980
2023,2712WFLYPR11875,110071434499,FOLEY PRODUCTS CO - WINSTON-SALEM,11875 NC-150,WINSTON SALEM,DAVIDSON,NC,27127,,,35.989956,-80.272365,,FOLEY PRODUCTS CO LLC,003310158,FOLEY PRODUCTS CO LLC,NA,,NA,NO,327,Nonmetallic Mineral Product,,,,,,,327332,,,,,,1323221596149,Lead,NO,0007439921,7439-92-1,149583,NO,PBT,YES,Elemental metals,YES,YES,NO,R,Pounds,0.063,0.002,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.064,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.064,0.000,0.000,0.064,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.064,,PRODUCTION,0.500
2023,27101TRCRP1690L,110000345252,THE HARRIS PRODUCTS GROUP/WINSTON SALEM,1690 LOWERY ST,WINSTON SALEM,FORSYTH,NC,27101,,,36.093869,-80.220464,,THE LINCOLN ELECTRIC CO,057903282,THE LINCOLN ELECTRIC CO,NA,,NA,NO,331,Primary Metals,,,,,,,331491,,,,,,1323222076135,Copper,NO,0007440508,7440-50-8,150086,NO,TRI,YES,Elemental metals,NO,NO,NO,R,Pounds,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,917.000,917.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,917.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,917.000,0.000,0.000,917.000,,PRODUCTION,1.010
2023,27278WLMRL67US7,110030816534,WILMORE ELECTRONICS CO INC,607 US 70A E,HILLSBOROUGH,ORANGE,NC,27278,,,36.066113,-79.088461,,WILMORE ELECTRONICS CO INC,024531055,WILMORE ELECTRONICS CO INC,NA,,NA,NO,335,Electrical Equipment,,,,,,,335999,,,,,,1323221529542,Lead,NO,0007439921,7439-92-1,149583,NO,PBT,YES,Elemental metals,YES,YES,NO,R,Pounds,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,PRODUCTION,0.740
2023,2729WRRPLS18WEL,110069246872,AURORA PLASTICS - WELCOME PLANT,180 WELCOME CENTER BLVD,LEXINGTON,DAVIDSON,NC,27295,,,35.934140,-80.235153,,AURORA PLASTICS,837766240,AURORA PLASTICS,NA,,NA,NO,325,Chemicals,,,,,,,325991,,,,,,1323221946763,Chromium compounds (except for chromite ore mined in the Transvaal Region),NO,N090,N090,649475,YES,TRI,YES,Metal complound categories,NO,NO,NO,R,Pounds,4.160,0.070,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4.230,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,352.460,533.920,886.380,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,886.380,890.610,0.000,0.000,4.230,0.000,886.380,0.000,0.000,0.000,0.000,0.000,0.000,890.610,,PRODUCTION,0.990
